,Unnamed: 0,Company,Bar Name,Review_date,Cocoa_percent,Company_location,Rating,Bean_origin
680,680,Fresco,"Maranon, #227, LR, MC",2014,70,U.S.A.,3.5,Peru
681,681,Fresco,"Maranon, #229, MR, LC",2014,70,U.S.A.,3.5,Peru
682,682,Fresco,"Maranon, #230, DR, LC",2014,70,U.S.A.,3.5,Peru
683,683,Fresco,"Conacado, #223, MR, SC",2013,72,U.S.A.,3.25,Dominican Republic
684,684,Fresco,"Conacado, #224, MR, MC",2013,72,U.S.A.,3.75,Dominican Republic
685,685,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",2013,70,U.S.A.,3.75,Peru
686,686,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",2013,70,U.S.A.,4.0,Peru
687,687,Fresco,"Markham Valley, #219, LR, MC",2012,69,U.S.A.,3.5,Papua New Guinea
688,688,Fresco,"Markham Valley, #221, DR, MC",2012,69,U.S.A.,3.5,Papua New Guinea
689,689,Fresco,"Sambirano Valley, #216, MR, LC",2012,74,U.S.A.,4.0,Madagascar
690,690,Fresco,"Markham Valley, #220, MR, MC",2012,69,U.S.A.,4.0,Papua New Guinea
691,691,Fresco,"Markham Valley, #222, LR, 0C",2012,69,U.S.A.,3.0,Papua New Guinea
692,692,Fresco,"Ghana, #211, MR, MC",2011,74,U.S.A.,2.75,Ghana
693,693,Fresco,"Jamaica, #209, DR, SC",2011,70,U.S.A.,3.25,Jamaica
694,694,Fresco,"Conacado, #212, LR, SC",2011,72,U.S.A.,3.5,Dominican Republic
695,695,Fresco,"Jamaica, #210, DR, MC",2011,70,U.S.A.,3.5,Jamaica
696,696,Fresco,"Sambirano Valley, #214, LR, MC",2011,74,U.S.A.,2.75,Madagascar
697,697,Fresco,"Conacado, #213, DR, -C",2011,72,U.S.A.,3.25,Dominican Republic
698,698,Fresco,"Sambirano Valley, #215, MR, MC",2011,74,U.S.A.,3.0,Madagascar
699,699,Fresco,"Chuao, #218, MR, MC",2011,76,U.S.A.,3.25,Venezuela
700,700,Fresco,"Chuao, #217, DR, MC",2011,70,U.S.A.,4.0,Venezuela
701,701,Fresco,"Jamaica, #204, DR, SC",2009,80,U.S.A.,2.75,Jamaica
702,702,Fresco,"Jamaica, #206, DR, LC",2009,70,U.S.A.,3.0,Jamaica
703,703,Fresco,"Jamaica, #205, DR, MC",2009,70,U.S.A.,3.25,Jamaica
704,704,Fresco,"Carenero Superior, #203, MR, SC",2009,65,U.S.A.,3.5,Venezuela
705,705,Friis Holm,"Rugoso, Bad Fermentation",2016,70,Denmark,3.5,Nicaragua
706,706,Friis Holm (Bonnat),La Dalia,2015,60,Denmark,3.0,Nicaragua
707,707,Friis Holm (Bonnat),La Dalia,2015,85,Denmark,3.25,Nicaragua
708,708,Friis Holm (Bonnat),La Dalia,2014,70,Denmark,3.5,Nicaragua
709,709,Friis Holm (Bonnat),"Barba, Xoco",2013,70,Denmark,3.25,Nicaragua
710,710,Friis Holm (Bonnat),"Medagla, Xoco",2013,70,Denmark,3.5,Nicaragua
711,711,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",2012,70,Denmark,3.25,Nicaragua
712,712,Friis Holm (Bonnat),"Red Mayan, Xoco",2012,70,Denmark,3.25,Honduras
713,713,Friis Holm (Bonnat),"Chuno, double turned, Xoco",2012,70,Denmark,3.25,Nicaragua
714,714,Friis Holm (Bonnat),"Rugoso, Xoco",2012,70,Denmark,3.75,Nicaragua
715,715,Friis Holm (Bonnat),"Johe, Xoco",2011,70,Denmark,3.25,Nicaragua
716,716,Friis Holm (Bonnat),"Chuno, Xoco",2011,70,Denmark,3.5,Nicaragua
717,717,Friis Holm (Bonnat),"Nicaliso, Xoco",2011,70,Denmark,3.5,Nicaragua
718,718,Fruition,"Wild Bolivian, Batch 2",2016,74,U.S.A.,3.75,Bolivia
719,719,Fruition,"Coto Brus, Heirloom, Batch 1",2016,74,U.S.A.,4.0,Costa Rica
720,720,Fruition,Gran Couva,2014,70,U.S.A.,3.75,Trinidad
721,721,Fruition,Maranon,2014,76,U.S.A.,3.0,Peru
722,722,Fruition,La Red,2013,70,U.S.A.,3.75,Dominican Republic
723,723,Fruition,Camino Verde,2013,75,U.S.A.,3.0,Ecuador
724,724,Fruition,Peru,2012,70,U.S.A.,2.5,Peru
725,725,Fruition,Signature Blend,2011,66,U.S.A.,3.25,Costa Rica
726,726,Fruition,Costa Rica,2011,70,U.S.A.,3.0,Costa Rica
727,727,Garden Island,"Kaua'I, Alea Estate +world",2014,85,U.S.A.,2.5,Hawaii
728,728,Georgia Ramon,Akesson P.,2015,65,Germany,3.25,Madagascar
729,729,Georgia Ramon,ABOCFA Coop,2015,70,Germany,4.0,Ghana
730,730,Georgia Ramon,Conacado Coop,2015,70,Germany,3.5,Domincan Republic
731,731,Georgia Ramon,Conacado Coop,2015,80,Germany,3.5,Domincan Republic
732,732,Georgia Ramon,Akesson P.,2015,75,Germany,3.5,Madagascar
733,733,Glennmade,"Toledo District, 2015 Harvest",2016,70,U.S.A.,3.5,Belize
734,734,Glennmade,Bahia,2015,66,U.S.A.,3.0,Brazil
735,735,Goodnow Farms,"Almendra Blanca, batch 1004",2016,77,U.S.A.,2.75,Mexico
736,736,Goodnow Farms,"El Carmen, batch 1003",2016,77,U.S.A.,3.25,Nicaragua
737,737,Goodnow Farms,"Asochivite, batch 1005",2016,77,U.S.A.,3.25,Guatemala
738,738,Grand Place,"Ben Tre, Dong Nai",2011,72,Vietnam,3.0,Vietnam
739,739,Green & Black's (ICAM),Dark,2006,70,U.K.,2.5, 
740,740,Green Bean to Bar,Madagascar,2016,70,Japan,3.5,Madagascar
741,741,Grenada Chocolate Co.,Grenada,2010,82,Grenada,3.25,Grenada
742,742,Grenada Chocolate Co.,Grenada,2009,60,Grenada,2.75,Grenada
743,743,Grenada Chocolate Co.,Grenada,2008,71,Grenada,2.5,Grenada
744,744,Guido Castagna,Arriba,2009,64,Italy,3.0,Ecuador
745,745,Guido Castagna,Ghana,2009,64,Italy,3.0,Ghana
746,746,Guido Castagna,Trinidad & Tobago,2009,64,Italy,3.0,"Trinidad, Tobago"
747,747,Guido Castagna,Lacri Blend,2009,76,Italy,3.0,Venezuela
748,748,Guido Castagna,Blend,2009,64,Italy,3.25,"Ven, Trinidad, Ecuador"
749,749,Guittard,"Epique, Blend No. 49",2015,70,U.S.A.,3.75, 
750,750,Guittard,Haiti,2013,65,U.S.A.,2.75,Haiti
751,751,Guittard,Nicaragua,2013,65,U.S.A.,2.75,Nicaragua
752,752,Guittard,Jamaica,2013,65,U.S.A.,3.25,Jamaica
753,753,Guittard,Ecuador,2013,65,U.S.A.,3.5,Ecuador
754,754,Guittard,Coucher du Soleil,2011,72,U.S.A.,2.75, 
755,755,Guittard,Lever du Soleil,2011,61,U.S.A.,3.25, 
756,756,Guittard,Onyx,2011,72,U.S.A.,3.25, 
757,757,Guittard,Trinidad,2010,65,U.S.A.,3.0,Trinidad
758,758,Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",2009,55,U.S.A.,3.0,Hawaii
759,759,Guittard,Nocturne,2009,91,U.S.A.,3.0, 
760,760,Guittard,Complexite,2009,70,U.S.A.,3.5, 
761,761,Guittard,Machu Pichu,2008,65,U.S.A.,3.0,Peru
762,762,Guittard,Special Maker Reserve,2008,64,U.S.A.,3.0, 
763,763,Guittard,Ocumare,2008,65,U.S.A.,3.5,Venezuela
764,764,Guittard,Quetzalcoatl,2007,72,U.S.A.,3.5, 
765,765,Guittard,Chucuri,2006,65,U.S.A.,3.0,Colombia
766,766,Guittard,Sur del Lago,2006,65,U.S.A.,2.5,Venezuela
767,767,Guittard,"Sambirano, Ambanja",2006,65,U.S.A.,3.5,Madagascar
768,768,Guittard,"Los Rios, Quevedo",2006,65,U.S.A.,3.5,Ecuador
769,769,Guittard,Tsaranta,2006,61,U.S.A.,3.5, 
770,770,Guittard,Semisweet,2006,61,U.S.A.,3.0, 
771,771,Habitual,Papua New Guinea,2014,80,Canada,2.75,Papua New Guinea
772,772,Habitual,Campesino w/ nibs,2014,74,Canada,2.75, 
773,773,Habitual,Dominican Republic,2014,75,Canada,3.25,Dominican Republic
774,774,Habitual,Trinitario,2014,70,Canada,3.5, 
775,775,Habitual,Downtown London,2014,65,Canada,2.75, 
776,776,Habitual,Africa meets Latina,2014,70,Canada,3.0, 
777,777,Habitual,Amazonas,2014,80,Canada,3.0, 
778,778,Habitual,Sharkey,2014,66,Canada,3.25,Hawaii
779,779,Habitual,one hundred,2014,100,Canada,2.0, 
780,780,Hachez,Arriba,2007,77,Germany,2.5,Ecuador
781,781,Hacienda El Castillo,Don Homero- Cerecita Valley,2014,55,Ecuador,2.75,Ecuador
782,782,Hacienda El Castillo,Don Homero- Cerecita Valley,2014,70,Ecuador,3.0,Ecuador
783,783,Haigh,South America and Africa,2011,70,Australia,3.0,"South America, Africa"
784,784,Harper Macaw,"Vale do Juliana, w/ nibs",2016,85,U.S.A.,3.25,Brazil
785,785,Harper Macaw,Brazil Blend,2015,67,U.S.A.,3.0,Brazil
786,786,Harper Macaw,"Tome Acu E., Amazon Rainforest",2015,77,U.S.A.,3.5,Brazil
787,787,Harper Macaw,"Vale do Juliana E., Atlantic Forest",2015,74,U.S.A.,3.5,Brazil
788,788,Heilemann,Peru,2016,64,Germany,2.75,Peru
789,789,Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",2016,70,U.S.A.,3.25,Belize
790,790,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",2016,74,U.S.A.,3.5,Costa Rica
791,791,Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",2014,67,U.S.A.,3.5,Bolivia
792,792,Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",2014,67,U.S.A.,3.0,Bolivia
793,793,Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",2014,67,U.S.A.,3.75,Ecuador
794,794,Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",2014,67,U.S.A.,3.75,Hawaii
795,795,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",2016,72,U.S.A.,3.5,Hawaii
796,796,Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",2016,70,U.S.A.,3.5,Ecuador
797,797,Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",2016,77,U.S.A.,3.5,Ecuador
798,798,Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",2016,68,U.S.A.,3.75,Bolivia
799,799,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",2016,72,U.S.A.,4.0,Bolivia
800,800,hello cocoa,Uganda,2015,57,U.S.A.,2.75,Uganda
801,801,hello cocoa,Venezuela,2015,74,U.S.A.,3.5,Venezuela
802,802,hexx,Tanzania,2015,70,U.S.A.,2.75,Tanzania
803,803,hexx,Madagascar,2015,74,U.S.A.,3.0,Madagascar
804,804,hexx,Venezuela,2015,70,U.S.A.,3.0,Venezuela
805,805,hexx,Ecuador,2015,73,U.S.A.,3.25,Ecuador
806,806,hexx,Peru,2015,70,U.S.A.,3.25,Peru
807,807,Hogarth,Akesson's Estate,2016,70,New Zealand,2.75,Madagascar
808,808,Hogarth,Carenero Superior,2016,72,New Zealand,2.75,Venezuela
809,809,Hogarth,Conacado,2016,75,New Zealand,3.25,Domincan Republic
810,810,Hogarth,Gran Blanco,2016,66,New Zealand,3.5,Peru
811,811,Hoja Verde (Tulicorp),Arriba,2009,80,Ecuador,2.0,Ecuador
812,812,Hoja Verde (Tulicorp),Manabi,2009,80,Ecuador,2.5,Ecuador
813,813,Hoja Verde (Tulicorp),Arriba,2009,72,Ecuador,3.0,Ecuador
814,814,Hoja Verde (Tulicorp),Arriba,2009,58,Ecuador,3.25,Ecuador
815,815,Hoja Verde (Tulicorp),Manabi,2009,58,Ecuador,3.5,Ecuador
816,816,Holy Cacao,Maranon,2016,70,Israel,2.75,Peru
817,817,Holy Cacao,"Camino Verde P., Balao, Guayas",2015,70,Israel,3.5,Ecuador
818,818,Holy Cacao,Sambirano,2015,70,Israel,3.5,Madagascar
819,819,Holy Cacao,Gran Couva,2015,70,Israel,3.5,Trinidad
820,820,Holy Cacao,Mara,2015,70,Israel,3.5,Venezuela
821,821,Holy Cacao,Ivory Coast,2009,70,Israel,2.5,Ivory Coast
822,822,Holy Cacao,Hispaniola,2009,70,Israel,2.75,Dominican Republic
823,823,Holy Cacao,San Martin,2009,70,Israel,3.5,Peru
824,824,Holy Cacao,Hispaniola w/ nibs,2009,75,Israel,3.75,Dominican Republic
825,825,Honest,"Ecuador, w/ nibs",2014,72,South Africa,2.5,Ecuador
826,826,Hotel Chocolat,"Pepiniere, single Cote",2015,70,U.K.,2.75,St. Lucia
827,827,Hotel Chocolat,"Marcial, single Cote, 2012",2013,70,U.K.,4.0,St. Lucia
828,828,Hotel Chocolat,"Island Growers, 2012, 120hr c.",2013,100,U.K.,1.75,St. Lucia
829,829,Hotel Chocolat (Coppeneur),Trinidad,2013,75,U.K.,3.0,Trinidad
830,830,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,2013,80,U.K.,3.5,Vietnam
831,831,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",2013,90,U.K.,3.0,Ecuador
832,832,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",2013,72,U.K.,3.0,Madagascar
833,833,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",2013,82,U.K.,3.5,Ecuador
834,834,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",2013,100,U.K.,2.75,Peru
835,835,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",2013,100,U.K.,2.5,Ecuador
836,836,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",2013,100,U.K.,2.75,Dominican Republic
837,837,Hotel Chocolat (Coppeneur),Sambirano,2012,66,U.K.,3.5,Madagascar
838,838,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",2011,80,U.K.,3.0,Ecuador
839,839,Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",2011,65,U.K.,3.0,St. Lucia
840,840,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",2011,65,U.K.,3.25,St. Lucia
841,841,Hotel Chocolat (Coppeneur),Ecuador,2010,70,U.K.,2.75,Ecuador
842,842,Hotel Chocolat (Coppeneur),Santo Domingo,2010,70,U.K.,3.0,Dominican Republic
843,843,Hotel Chocolat (Coppeneur),Chuao,2010,70,U.K.,2.75,Venezuela
844,844,Hotel Chocolat (Coppeneur),St. Lucia,2008,72,U.K.,3.0,St. Lucia
845,845,Hotel Chocolat (Coppeneur),Uganda,2008,80,U.K.,2.5,Uganda
846,846,Hotel Chocolat (Coppeneur),Tanzania,2008,75,U.K.,2.75,Tanzania
847,847,Hotel Chocolat (Coppeneur),Uba Budo,2008,72,U.K.,3.0,Sao Tome
848,848,Hummingbird,Lam Dong,2015,70,Canada,3.5,Vietnam
849,849,Hummingbird,Bolivia,2014,70,Canada,3.0,Bolivia
850,850,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",2014,70,Canada,3.0,Bolivia
851,851,Hummingbird,Momotombo,2014,70,Canada,3.0,Nicaragua
852,852,Hummingbird,Hispaniola,2014,70,Canada,3.75,Dominican Republic
853,853,Hummingbird,Zorzal Reserva w/ Charles Kerchner,2014,70,Canada,3.5,Dominican Republic
854,854,Hummingbird,"Ocumare, Cumboto",2013,70,Canada,3.25,Venezuela
855,855,Hummingbird,Amazonas,2013,70,Canada,3.75,Venezuela
856,856,Idilio (Felchlin),"Chuao, Venezuela",2013,72,Switzerland,3.75,Venezuela
857,857,Idilio (Felchlin),Coopertiva Amazona,2011,72,Switzerland,3.75,Venezuela
858,858,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",2011,72,Switzerland,3.75,Venezuela
859,859,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",2011,72,Switzerland,3.25,Venezuela
860,860,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",2011,72,Switzerland,3.75,Venezuela
861,861,Idilio (Felchlin),"Porcelana, Zulia",2011,74,Switzerland,4.0,Venezuela
862,862,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",2011,72,Switzerland,3.5,Venezuela
863,863,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",2011,70,Switzerland,4.0,Venezuela
864,864,Idilio (Felchlin),Coopertiva Amazona w/ nibs,2011,72,Switzerland,4.0,Venezuela
865,865,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",2011,72,Switzerland,4.0,Venezuela
866,866,Indah,India (south),2016,61,India,2.5,India
867,867,Indaphoria,La Red,2012,70,U.S.A.,3.25,Dominican Republic
868,868,Indaphoria,"Conacado, Manifesto",2012,70,U.S.A.,2.75,Dominican Republic
869,869,Indi,Honduras,2014,77,U.S.A.,3.0,Honduras
870,870,iQ Chocolate,"Satipo region, white label",2012,72,Scotland,2.75,Peru
871,871,iQ Chocolate,black label,2012,72,Scotland,3.0,Peru
872,872,Isidro,Madagascar,2014,72,U.S.A.,3.5,Madagascar
873,873,Isidro,Peru,2014,72,U.S.A.,2.25,Peru
874,874,Isidro,Belize,2014,72,U.S.A.,3.25,Belize
875,875,Isidro,Dominican Republic,2014,72,U.S.A.,3.25,Dominican Republic
876,876,Izard,"Maya Mountain, Toledo, Batch 29",2015,70,U.S.A.,3.5,Belize
877,877,Izard,"Elvesia P., Batch 32",2015,70,U.S.A.,2.75,Dominican Republic
878,878,Jacque Torres,Trinatario Treasure,2006,71,U.S.A.,2.0,Ghana
879,879,Jordis,Madagascar,2015,63,Czech Republic,2.75,Madagascar
880,880,Just Good Chocolate,Belize,2014,70,U.S.A.,3.5,Belize
881,881,Just Good Chocolate,Madagascar,2014,70,U.S.A.,3.5,Madagascar
882,882,Just Good Chocolate,Peru,2014,70,U.S.A.,4.0,Peru
883,883,Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",2013,70,Domincan Republic,3.5,Dominican Republic
884,884,Kah Kow,"Rizek Cacao, Domin. Rep.",2013,82,Domincan Republic,3.0,Dominican Republic
885,885,Kah Kow,"Rizek Cacao, Domin. Rep.",2013,55,Domincan Republic,3.25,Dominican Republic
886,886,Kah Kow,"Rizek Cacao, Domin. Rep.",2013,62,Domincan Republic,3.25,Dominican Republic
887,887,Kakao,Peru,2012,64,Germany,2.5,Peru
888,888,Kakao,Vanuatu,2009,65,Germany,3.75,Vanuatu
889,889,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,2008,70,Ecuador,3.0,Ecuador
890,890,Kallari (Ecuatoriana),Sisa's Secret/ original micro,2008,70,Ecuador,3.5,Ecuador
891,891,Kallari (Ecuatoriana),Roberto,2008,75,Ecuador,2.75,Ecuador
892,892,Kallari (Ecuatoriana),Diego/ original micro,2008,85,Ecuador,2.5,Ecuador
893,893,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,2008,85,Ecuador,2.75,Ecuador
894,894,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,2008,85,Ecuador,3.0,Ecuador
895,895,Kallari (Ecuatoriana),Cacao Nacional W.F.,2008,75,Ecuador,2.5,Ecuador
896,896,Kallari (Ecuatoriana),Cacao Nacional W.F.,2008,85,Ecuador,3.0,Ecuador
897,897,Kaoka (Cemoi),Noir,2009,70,France,2.75, 
898,898,Kaoka (Cemoi),Ecuador,2009,80,France,2.75,Ecuador
899,899,Kerchner,"La Red, Project Reserva, Guaconejo",2013,70,U.S.A.,3.75,Dominican Republic
900,900,Ki' Xocolatl,Dark,2009,72,Mexico,2.0,Mexico
901,901,Kiskadee,"La Red, Guanconjeco",2014,60,U.S.A.,3.0,Dominican Republic
902,902,Kto,San Martin,2014,72,U.S.A.,2.5,Peru
903,903,Kto,Ocumare,2014,72,U.S.A.,2.75,Venezuela
904,904,Kto,Belize,2014,72,U.S.A.,3.0,Belize
905,905,Kto,Sambirano Valley,2014,72,U.S.A.,3.25,Madagascar
906,906,Kto,Belize,2014,90,U.S.A.,3.25,Belize
907,907,Kto,Elvesia,2014,72,U.S.A.,3.25,Dominican Republic
908,908,Kto,ROIG,2014,72,U.S.A.,3.25,Dominican Republic
909,909,K'ul,"Kafupbo, Petit Bourg, De Borgnes",2016,70,U.S.A.,3.25,Haiti
910,910,K'ul,"Maranon, Fortunato No. 4",2016,70,U.S.A.,2.75,Peru
911,911,K'ul,"Los Rios, Hacienda Limon, Heirloom",2016,70,U.S.A.,3.75,Ecuador
912,912,K'ul,"Bahia, Fazenda Camboa",2016,70,U.S.A.,3.75,Brazil
913,913,Kyya,Uganda,2014,72.5,U.S.A.,2.5,Uganda
914,914,Kyya,Hispaniola,2014,72.5,U.S.A.,3.0,Dominican Republic
915,915,Kyya,Ecuador,2014,72.5,U.S.A.,2.5,Ecuador
916,916,Kyya,Madagascar,2014,72.5,U.S.A.,3.0,Madagascar
917,917,L.A. Burdick (Felchlin),Peru,2012,74,U.S.A.,3.25,Peru
918,918,L.A. Burdick (Felchlin),Brazil,2012,70,U.S.A.,4.0,Brazil
919,919,L.A. Burdick (Felchlin),Chuao,2012,68,U.S.A.,3.75,Venezuela
920,920,L.A. Burdick (Felchlin),Quito,2011,74,U.S.A.,3.75,Ecuador
921,921,L.A. Burdick (Felchlin),Grenada,2010,75,U.S.A.,3.25,Grenada
922,922,L.A. Burdick (Felchlin),Dominican Republic,2010,74,U.S.A.,3.75,Dominican Republic
923,923,L.A. Burdick (Felchlin),Venzuela,2010,71,U.S.A.,3.0,Venezuela
924,924,L.A. Burdick (Felchlin),Madagascar,2009,64,U.S.A.,3.5,Madagascar
925,925,L.A. Burdick (Felchlin),Bolivian,2009,68,U.S.A.,3.0,Bolivia
926,926,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",2016,70,Japan,2.25,Peru
927,927,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",2016,70,Japan,2.5,Peru
928,928,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",2016,70,Japan,3.0,Peru
929,929,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",2016,70,Japan,3.0,Belize
930,930,La Maison du Chocolat (Valrhona),"Cuana, 2013",2013,74,France,2.75,"Africa, Carribean, C. Am."
931,931,La Maison du Chocolat (Valrhona),Tobago,2013,60,France,3.25,Tobago
932,932,La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",2013,56,France,3.25,Ecuador
933,933,La Maison du Chocolat (Valrhona),Loma Sotavento,2012,66,France,3.5,Dominican Republic
934,934,La Maison du Chocolat (Valrhona),Grenada,2011,68,France,3.5,Grenada
935,935,La Maison du Chocolat (Valrhona),Akosombo,2009,68,France,3.25,Ghana
936,936,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",2009,69,France,3.5,Venezuela
937,937,La Maison du Chocolat (Valrhona),Kuruba,2009,60,France,3.0, 
938,938,La Maison du Chocolat (Valrhona),Orinoco,2009,60,France,3.75, 
939,939,La Maison du Chocolat (Valrhona),"Cuana, 2008",2008,74,France,3.5,"Ven., Indonesia, Ecuad."
940,940,La Oroquidea,Peruvian Amazon,2011,72,Peru,2.5,Peru
941,941,La Pepa de Oro,Vinces,2011,60,Ecuador,3.25,Ecuador
942,942,Laia aka Chat-Noir,"Madagascar, Batch 59/100",2015,75,France,2.75,Madagascar
943,943,Laia aka Chat-Noir,"Vietnam, Batch 50/100",2015,75,France,2.75,Vietnam
944,944,Laia aka Chat-Noir,"Cuba, Batch 59/100",2015,75,France,3.0,Cuba
945,945,Laia aka Chat-Noir,"Peru, Batch 51/100",2015,75,France,3.25,Peru
946,946,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",2015,75,France,3.0,Ivory Coast
947,947,Laia aka Chat-Noir,"Sao Tome, Batch 151",2015,75,France,3.5,Sao Tome
948,948,Laia aka Chat-Noir,"Bahia, Batch 148",2015,75,France,3.25,Brazil
949,949,Laia aka Chat-Noir,"Lam Dong, Batch 153",2015,75,France,3.75,Vietnam
950,950,Laia aka Chat-Noir,Cuba,2014,70,France,2.75,Cuba
951,951,Laia aka Chat-Noir,Trinidad-Tobago,2014,68,France,2.75,Trinidad-Tobago
952,952,Lajedo do Ouro,Catongo,2012,70,Brazil,3.5,Brazil
953,953,Lake Champlain (Callebaut),Tanzania,2009,75,U.S.A.,2.5,Tanzania
954,954,L'Amourette,Rugoso,2016,80,U.S.A.,3.5,Nicaragua
955,955,L'Amourette,Carenero Superior,2012,75,U.S.A.,3.0,Venezuela
956,956,L'Amourette,Rio Caribe,2012,75,U.S.A.,3.0,Venezuela
957,957,L'Amourette,Blend,2012,72,U.S.A.,3.0,"Peru, Ecuador, Venezuela"
958,958,Letterpress,"La Masica, Batch 7, FHIA",2017,70,U.S.A.,3.5,Honduras
959,959,Letterpress,"Maya Mtn, Batch 18, Heirloom",2017,70,U.S.A.,3.25,Belize
960,960,Letterpress,Liberia,2016,70,U.S.A.,3.25,Liberia
961,961,Letterpress,Beniamo,2015,70,U.S.A.,3.25,Bolivia
962,962,Letterpress,"San Juan Estate, Gran Couva",2015,70,U.S.A.,3.5,Trinidad
963,963,Letterpress,San Andres,2015,70,U.S.A.,3.0,Costa Rica
964,964,Letterpress,"La Red, Guaconejo",2015,70,U.S.A.,3.25,Domincan Republic
965,965,Letterpress,Kokoa Kamili,2015,70,U.S.A.,3.5,Tanzania
966,966,Letterpress,Maranura,2014,70,U.S.A.,3.5,Peru
967,967,Levy,Sambirano,2014,71,Finland,3.5,Madagascar
968,968,Lilla,Madagascar,2016,70,Finland,3.0,Madagascar
969,969,Lillie Belle,Perfect Illusion,2012,65,U.S.A.,3.5,Peru
970,970,Lillie Belle,"Bolivia, Wild Thing",2012,68,U.S.A.,3.5,Bolivia
971,971,Lillie Belle,La Selva,2012,68,U.S.A.,3.75,Peru
972,972,Lillie Belle,Purple Haze,2012,75,U.S.A.,2.75,"Venezuela, Dom. Rep."
973,973,Lillie Belle,"The Other One, Grand Cru",2012,74,U.S.A.,3.0,Dominican Republic
974,974,Lillie Belle,Wild Thing,2012,68,U.S.A.,3.5,Bolivia
975,975,Lindt & Sprungli,Excellence (US Version),2007,85,Switzerland,3.0, 
976,976,Loiza,Puerto Rico,2013,65,Puerto Rico,2.5,Puerto Rico
977,977,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",2014,70,U.S.A.,3.75,Hawaii
978,978,Lonohana,"Haleiwa E, O'ahu, 2014",2014,65,U.S.A.,3.25,Hawaii
979,979,Lonohana,"Haleiwa E, O'ahu, 2014",2014,75,U.S.A.,3.75,Hawaii
980,980,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",2013,71,U.S.A.,3.0,Hawaii
981,981,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",2013,72,U.S.A.,3.0,Hawaii
982,982,Lonohana,"Hawaiian Crown, Kona Vanilla",2013,70,U.S.A.,3.5,Hawaii
983,983,Love Bar,Nicaragua,2015,75,U.S.A.,2.0,Nicaragua
984,984,Luker,Selva,2010,46,Colombia,2.75,"Colombia, Ecuador"
985,985,Luker,Macondo,2010,60,Colombia,3.0,"Colombia, Ecuador"
986,986,Luker,Misterio,2010,58,Colombia,3.0,"Colombia, Ecuador"
987,987,Luker,Santander,2010,65,Colombia,3.5,Colombia
